Record_ID,Person_ID,Date,Day_of_Week,Is_Weekend,Sleep_Start_DateTime,Wake_DateTime,Sleep_Onset_Latency_Minutes,Number_of_Awakenings,Sleep_Efficiency,Sleep_Duration_Hours,Bedtime_Hour,Wake_Time_Hour,Sleep_Midpoint_Hour,Cross_Midnight_Flag,Daytime_Sleep_Flag,Sleep_Quality_Score,Sleep_Quality_Category
R000177,P0006,2026-01-31,Saturday,True,2026-01-31 00:09,2026-01-31 07:30,11,1,89.6,7.35,0.16,7.5,3.82,False,False,6,Average
R000178,P0006,2026-02-01,Sunday,True,2026-02-01 23:08,2026-02-02 05:46,8,1,86.6,6.63,23.15,5.77,2.45,True,False,6,Average
R000179,P0006,2026-02-02,Monday,False,2026-02-02 21:34,2026-02-03 04:29,20,0,91.1,6.92,21.57,4.48,1.02,True,False,5,Average
R000180,P0006,2026-02-03,Tuesday,False,2026-02-03 22:50,2026-02-04 04:19,10,4,84.6,5.48,22.84,4.32,1.57,True,False,5,Average
R000181,P0007,2026-01-05,Monday,False,2026-01-05 10:31,2026-01-05 17:20,16,0,91.5,6.82,10.53,17.33,13.92,False,True,5,Average
R000182,P0007,2026-01-06,Tuesday,False,2026-01-06 10:25,2026-01-06 17:21,11,0,92.3,6.93,10.43,17.35,13.88,False,True,9,Good
R000183,P0007,2026-01-07,Wednesday,False,2026-01-07 10:28,2026-01-07 17:26,20,1,90.7,6.97,10.47,17.43,13.95,False,True,7,Good
R000184,P0007,2026-01-08,Thursday,False,2026-01-08 10:49,2026-01-08 17:30,28,2,88.6,6.68,10.82,17.5,14.15,False,True,8,Good
R000185,P0007,2026-01-09,Friday,False,2026-01-09 10:32,2026-01-09 17:33,0,2,88.6,7.02,10.55,17.55,14.03,False,True,8,Good
R000186,P0007,2026-01-10,Saturday,True,2026-01-10 11:13,2026-01-10 17:52,23,1,90.8,6.65,11.23,17.87,14.53,False,True,7,Good
R000187,P0007,2026-01-11,Sunday,True,2026-01-11 10:40,2026-01-11 18:10,34,0,95.8,7.5,10.67,18.17,14.42,False,True,5,Average
R000188,P0007,2026-01-12,Monday,False,2026-01-12 10:01,2026-01-12 17:31,0,0,93.7,7.5,10.03,17.52,13.77,False,True,7,Good
R000189,P0007,2026-01-13,Tuesday,False,2026-01-13 10:25,2026-01-13 17:53,18,1,90.8,7.47,10.43,17.88,14.15,False,True,6,Average
R000190,P0007,2026-01-14,Wednesday,False,2026-01-14 09:57,2026-01-14 16:36,12,1,90.0,6.65,9.97,16.6,13.27,False,True,6,Average
R000191,P0007,2026-01-15,Thursday,False,2026-01-15 10:36,2026-01-15 17:20,2,1,93.2,6.73,10.61,17.33,13.97,False,True,6,Average
R000192,P0007,2026-01-16,Friday,False,2026-01-16 10:51,2026-01-16 18:13,2,1,88.1,7.37,10.86,18.22,14.53,False,True,6,Average
R000193,P0007,2026-01-17,Saturday,True,2026-01-17 10:31,2026-01-17 17:17,25,1,89.6,6.77,10.52,17.28,13.9,False,True,6,Average
R000194,P0007,2026-01-18,Sunday,True,2026-01-18 10:34,2026-01-18 17:57,12,2,89.4,7.38,10.58,17.95,14.25,False,True,7,Good
R000195,P0007,2026-01-19,Monday,False,2026-01-19 09:55,2026-01-19 17:22,34,1,91.8,7.45,9.92,17.37,13.63,False,True,7,Good
R000196,P0007,2026-01-20,Tuesday,False,2026-01-20 10:23,2026-01-20 17:23,21,0,96.8,7.0,10.39,17.38,13.88,False,True,7,Good
R000197,P0007,2026-01-21,Wednesday,False,2026-01-21 10:40,2026-01-21 18:35,23,0,99.1,7.92,10.67,18.58,14.62,False,True,5,Average
R000198,P0007,2026-01-22,Thursday,False,2026-01-22 10:41,2026-01-22 18:19,10,0,88.4,7.63,10.69,18.32,14.5,False,True,6,Average
R000199,P0007,2026-01-23,Friday,False,2026-01-23 10:31,2026-01-23 18:00,10,0,93.6,7.48,10.53,18.0,14.25,False,True,6,Average
R000200,P0007,2026-01-24,Saturday,True,2026-01-24 10:25,2026-01-24 18:07,34,1,93.1,7.7,10.42,18.12,14.27,False,True,5,Average
R000201,P0007,2026-01-25,Sunday,True,2026-01-25 09:33,2026-01-25 17:41,14,1,95.5,8.13,9.56,17.68,13.62,False,True,6,Average
R000202,P0007,2026-01-26,Monday,False,2026-01-26 10:13,2026-01-26 16:50,9,2,90.0,6.62,10.23,16.83,13.52,False,True,6,Average
R000203,P0007,2026-01-27,Tuesday,False,2026-01-27 10:46,2026-01-27 17:41,15,0,96.7,6.92,10.78,17.68,14.22,False,True,8,Good
R000204,P0007,2026-01-28,Wednesday,False,2026-01-28 10:16,2026-01-28 17:27,14,1,88.3,7.18,10.27,17.45,13.85,False,True,5,Average
R000205,P0007,2026-01-29,Thursday,False,2026-01-29 10:26,2026-01-29 17:22,5,2,88.8,6.93,10.44,17.37,13.9,False,True,7,Good
R000206,P0007,2026-01-30,Friday,False,2026-01-30 11:21,2026-01-30 18:14,29,2,83.3,6.88,11.35,18.23,14.78,False,True,6,Average
R000207,P0007,2026-01-31,Saturday,True,2026-01-31 10:31,2026-01-31 17:22,22,1,88.3,6.85,10.53,17.37,13.93,False,True,7,Good
R000208,P0007,2026-02-01,Sunday,True,2026-02-01 10:36,2026-02-01 18:10,19,2,92.4,7.57,10.61,18.17,14.38,False,True,6,Average
R000209,P0007,2026-02-02,Monday,False,2026-02-02 10:37,2026-02-02 17:43,23,3,91.6,7.1,10.62,17.72,14.17,False,True,8,Good
R000210,P0007,2026-02-03,Tuesday,False,2026-02-03 10:35,2026-02-03 17:32,10,1,89.4,6.95,10.59,17.53,14.05,False,True,7,Good
R000211,P0008,2026-01-05,Monday,False,2026-01-05 23:40,2026-01-06 07:24,5,1,89.2,7.73,23.68,7.4,3.53,True,False,6,Average
R000212,P0008,2026-01-06,Tuesday,False,2026-01-06 23:43,2026-01-07 07:22,14,2,83.2,7.65,23.73,7.37,3.53,True,False,4,Average
R000213,P0008,2026-01-07,Wednesday,False,2026-01-07 22:37,2026-01-08 06:17,27,1,89.2,7.67,22.62,6.28,2.45,True,False,5,Average
R000214,P0008,2026-01-08,Thursday,False,2026-01-08 01:17,2026-01-08 09:48,24,2,91.5,8.52,1.3,9.8,5.53,False,False,5,Average
R000215,P0008,2026-01-09,Friday,False,2026-01-09 23:34,2026-01-10 07:32,27,0,88.2,7.97,23.58,7.53,3.55,True,False,4,Average
R000216,P0008,2026-01-10,Saturday,True,2026-01-10 00:33,2026-01-10 09:01,9,3,89.6,8.47,0.55,9.02,4.78,False,False,8,Good
R000217,P0008,2026-01-11,Sunday,True,2026-01-11 22:37,2026-01-12 07:16,19,2,98.7,8.65,22.62,7.27,2.93,True,False,6,Average
R000218,P0008,2026-01-12,Monday,False,2026-01-12 23:29,2026-01-13 07:17,9,2,93.5,7.8,23.5,7.28,3.38,True,False,8,Good
R000219,P0008,2026-01-13,Tuesday,False,2026-01-13 23:37,2026-01-14 07:33,16,2,87.7,7.93,23.62,7.55,3.58,True,False,7,Good
R000220,P0008,2026-01-14,Wednesday,False,2026-01-14 22:26,2026-01-15 04:46,6,2,80.7,6.33,22.45,4.77,1.6,True,False,6,Average
R000221,P0008,2026-01-15,Thursday,False,2026-01-15 00:18,2026-01-15 09:36,8,0,89.4,9.3,0.31,9.6,4.95,False,False,6,Average
R000222,P0008,2026-01-16,Friday,False,2026-01-16 23:58,2026-01-17 07:32,20,0,91.5,7.57,23.97,7.53,3.75,True,False,6,Average
R000223,P0008,2026-01-17,Saturday,True,2026-01-17 22:50,2026-01-18 07:59,21,0,96.0,9.15,22.85,7.98,3.4,True,False,5,Average
R000224,P0008,2026-01-18,Sunday,True,2026-01-18 00:21,2026-01-18 08:50,7,1,89.8,8.48,0.36,8.83,4.58,False,False,6,Average
R000225,P0008,2026-01-19,Monday,False,2026-01-19 00:06,2026-01-19 06:32,34,4,84.5,6.43,0.11,6.53,3.32,False,False,5,Average
R000226,P0008,2026-01-20,Tuesday,False,2026-01-20 23:31,2026-01-21 06:47,0,1,89.0,7.27,23.52,6.78,3.15,True,False,5,Average
R000227,P0008,2026-01-21,Wednesday,False,2026-01-21 00:16,2026-01-21 07:28,21,3,83.0,7.2,0.27,7.47,3.87,False,False,5,Average
R000228,P0008,2026-01-22,Thursday,False,2026-01-22 22:38,2026-01-23 07:14,15,1,92.4,8.6,22.64,7.23,2.93,True,False,5,Average
R000229,P0008,2026-01-23,Friday,False,2026-01-23 23:32,2026-01-24 08:00,7,0,83.1,8.47,23.55,8.0,3.77,True,False,6,Average
R000230,P0008,2026-01-24,Saturday,True,2026-01-24 23:59,2026-01-25 08:01,0,3,89.8,8.03,23.99,8.02,4.0,True,False,8,Good
R000231,P0008,2026-01-25,Sunday,True,2026-01-25 00:34,2026-01-25 08:35,13,3,89.2,8.02,0.58,8.58,4.57,False,False,8,Good
R000232,P0008,2026-01-26,Monday,False,2026-01-26 00:11,2026-01-26 05:34,15,1,87.0,5.38,0.19,5.57,2.87,False,False,5,Average
R000233,P0008,2026-01-27,Tuesday,False,2026-01-27 22:58,2026-01-28 06:30,16,2,93.3,7.53,22.97,6.5,2.73,True,False,5,Average
R000234,P0008,2026-01-28,Wednesday,False,2026-01-28 22:39,2026-01-29 06:04,5,1,92.5,7.42,22.66,6.07,2.35,True,False,8,Good
R000235,P0008,2026-01-29,Thursday,False,2026-01-29 01:29,2026-01-29 09:18,22,1,85.3,7.82,1.5,9.3,5.38,False,False,5,Average
R000236,P0008,2026-01-30,Friday,False,2026-01-30 23:00,2026-01-31 07:43,11,0,94.5,8.72,23.01,7.72,3.35,True,False,9,Good
R000237,P0008,2026-01-31,Saturday,True,2026-01-31 23:59,2026-02-01 07:37,30,3,91.7,7.63,24.0,7.62,3.8,True,False,5,Average
R000238,P0008,2026-02-01,Sunday,True,2026-02-01 00:38,2026-02-01 08:12,10,0,100.0,7.57,0.65,8.2,4.42,False,False,4,Average
R000239,P0008,2026-02-02,Monday,False,2026-02-02 22:59,2026-02-03 07:13,15,1,91.2,8.23,23.0,7.22,3.1,True,False,5,Average
R000240,P0008,2026-02-03,Tuesday,False,2026-02-03 00:43,2026-02-03 09:27,21,0,94.0,8.73,0.73,9.45,5.08,False,False,6,Average
R000241,P0009,2026-01-05,Monday,False,2026-01-05 22:01,2026-01-06 07:50,18,1,94.2,9.82,22.02,7.83,2.92,True,False,6,Average
R000242,P0009,2026-01-06,Tuesday,False,2026-01-06 22:19,2026-01-07 06:32,8,1,90.2,8.22,22.33,6.53,2.42,True,False,9,Good
R000243,P0009,2026-01-07,Wednesday,False,2026-01-07 23:24,2026-01-08 08:58,10,0,94.0,9.57,23.41,8.97,4.18,True,False,7,Good
R000244,P0009,2026-01-08,Thursday,False,2026-01-08 22:45,2026-01-09 06:18,18,0,90.6,7.55,22.75,6.3,2.52,True,False,9,Good
R000245,P0009,2026-01-09,Friday,False,2026-01-09 22:47,2026-01-10 07:03,9,2,88.2,8.27,22.8,7.05,2.92,True,False,6,Average
R000246,P0009,2026-01-10,Saturday,True,2026-01-10 22:17,2026-01-11 06:59,22,0,91.1,8.7,22.3,6.98,2.63,True,False,6,Average
R000247,P0009,2026-01-11,Sunday,True,2026-01-11 02:03,2026-01-11 10:46,12,2,97.1,8.72,2.06,10.77,6.4,False,False,7,Good
R000248,P0009,2026-01-12,Monday,False,2026-01-12 22:30,2026-01-13 07:20,13,1,91.4,8.83,22.51,7.33,2.92,True,False,10,Good
R000249,P0009,2026-01-13,Tuesday,False,2026-01-13 23:16,2026-01-14 06:44,12,0,95.2,7.47,23.27,6.73,3.0,True,False,6,Average
R000250,P0009,2026-01-14,Wednesday,False,2026-01-14 22:32,2026-01-15 07:27,11,1,92.0,8.92,22.54,7.45,2.98,True,False,7,Good
R000251,P0009,2026-01-15,Thursday,False,2026-01-15 23:02,2026-01-16 08:06,0,1,93.4,9.07,23.03,8.1,3.57,True,False,6,Average
R000252,P0009,2026-01-16,Friday,False,2026-01-16 21:43,2026-01-17 05:40,0,1,92.0,7.95,21.72,5.67,1.68,True,False,5,Average
R000253,P0009,2026-01-17,Saturday,True,2026-01-17 00:16,2026-01-17 09:36,2,0,96.8,9.33,0.28,9.6,4.93,False,False,7,Good
R000254,P0009,2026-01-18,Sunday,True,2026-01-18 22:43,2026-01-19 07:11,4,2,90.4,8.47,22.73,7.18,2.95,True,False,6,Average
R000255,P0009,2026-01-19,Monday,False,2026-01-19 21:48,2026-01-20 07:07,4,3,95.7,9.32,21.8,7.12,2.45,True,False,5,Average
R000256,P0009,2026-01-20,Tuesday,False,2026-01-20 22:43,2026-01-21 08:29,13,1,91.7,9.77,22.72,8.48,3.6,True,False,5,Average
R000257,P0009,2026-01-21,Wednesday,False,2026-01-21 22:48,2026-01-22 07:34,10,2,84.4,8.77,22.81,7.57,3.18,True,False,7,Good
R000258,P0009,2026-01-22,Thursday,False,2026-01-22 22:33,2026-01-23 06:44,18,2,86.8,8.18,22.55,6.73,2.63,True,False,8,Good
R000259,P0009,2026-01-23,Friday,False,2026-01-23 22:40,2026-01-24 06:14,14,0,90.3,7.57,22.68,6.23,2.45,True,False,7,Good
R000260,P0009,2026-01-24,Saturday,True,2026-01-24 22:45,2026-01-25 06:54,20,3,86.0,8.15,22.76,6.9,2.82,True,False,8,Good
R000261,P0009,2026-01-25,Sunday,True,2026-01-25 00:18,2026-01-25 08:45,9,1,90.9,8.45,0.31,8.75,4.52,False,False,6,Average
R000262,P0009,2026-01-26,Monday,False,2026-01-26 22:55,2026-01-27 06:49,19,0,95.4,7.9,22.93,6.82,2.87,True,False,7,Good
R000263,P0009,2026-01-27,Tuesday,False,2026-01-27 00:11,2026-01-27 09:21,14,0,93.9,9.17,0.19,9.35,4.77,False,False,7,Good
R000264,P0009,2026-01-28,Wednesday,False,2026-01-28 22:32,2026-01-29 06:30,14,1,89.0,7.97,22.54,6.5,2.52,True,False,8,Good
R000265,P0009,2026-01-29,Thursday,False,2026-01-29 23:19,2026-01-30 08:07,25,2,91.5,8.8,23.32,8.12,3.72,True,False,8,Good
R000266,P0009,2026-01-30,Friday,False,2026-01-30 23:01,2026-01-31 08:34,19,1,92.5,9.55,23.02,8.57,3.78,True,False,7,Good
R000267,P0009,2026-01-31,Saturday,True,2026-01-31 23:03,2026-02-01 09:22,26,3,91.0,10.32,23.05,9.37,4.2,True,False,7,Good
R000268,P0009,2026-02-01,Sunday,True,2026-02-01 23:15,2026-02-02 06:57,12,1,93.3,7.7,23.26,6.95,3.1,True,False,7,Good
R000269,P0009,2026-02-02,Monday,False,2026-02-02 22:46,2026-02-03 07:00,16,2,83.2,8.23,22.77,7.0,2.88,True,False,7,Good
R000270,P0009,2026-02-03,Tuesday,False,2026-02-03 22:50,2026-02-04 08:43,15,4,81.6,9.88,22.84,8.72,3.77,True,False,5,Average
R000271,P0010,2026-01-05,Monday,False,2026-01-05 22:41,2026-01-06 04:21,27,0,91.4,5.67,22.69,4.35,1.52,True,False,4,Average
R000272,P0010,2026-01-06,Tuesday,False,2026-01-06 21:31,2026-01-07 03:37,15,1,92.4,6.1,21.52,3.62,0.57,True,False,7,Good
R000273,P0010,2026-01-07,Wednesday,False,2026-01-07 21:53,2026-01-08 04:39,21,1,90.7,6.77,21.89,4.65,1.27,True,False,4,Average
R000274,P0010,2026-01-08,Thursday,False,2026-01-08 21:54,2026-01-09 04:12,20,0,92.5,6.3,21.91,4.2,1.05,True,False,6,Average
R000275,P0010,2026-01-09,Friday,False,2026-01-09 21:48,2026-01-10 04:46,19,0,97.2,6.97,21.82,4.77,1.28,True,False,5,Average
R000276,P0010,2026-01-10,Saturday,True,2026-01-10 22:07,2026-01-11 04:52,16,3,85.5,6.75,22.12,4.87,1.48,True,False,7,Good
R000277,P0010,2026-01-11,Sunday,True,2026-01-11 22:08,2026-01-12 04:25,12,0,90.8,6.28,22.15,4.42,1.27,True,False,6,Average
R000278,P0010,2026-01-12,Monday,False,2026-01-12 22:28,2026-01-13 04:45,15,1,94.0,6.28,22.48,4.75,1.6,True,False,6,Average
R000279,P0010,2026-01-13,Tuesday,False,2026-01-13 22:21,2026-01-14 04:33,4,0,92.9,6.2,22.36,4.55,1.45,True,False,7,Good
R000280,P0010,2026-01-14,Wednesday,False,2026-01-14 22:01,2026-01-15 05:03,7,0,100.0,7.03,22.02,5.05,1.53,True,False,8,Good
R000281,P0010,2026-01-15,Thursday,False,2026-01-15 22:08,2026-01-16 04:06,39,1,91.8,5.97,22.15,4.1,1.12,True,False,6,Average
R000282,P0010,2026-01-16,Friday,False,2026-01-16 22:00,2026-01-17 00:55,40,1,84.2,2.92,22.01,0.92,23.45,True,False,3,Poor
R000283,P0010,2026-01-17,Saturday,True,2026-01-17 23:01,2026-01-18 05:08,27,0,94.1,6.12,23.02,5.13,2.07,True,False,6,Average
R000284,P0010,2026-01-18,Sunday,True,2026-01-18 22:43,2026-01-19 05:15,28,0,90.0,6.53,22.73,5.25,1.98,True,False,7,Good
R000285,P0010,2026-01-19,Monday,False,2026-01-19 21:33,2026-01-20 02:58,21,0,87.9,5.42,21.56,2.97,0.25,True,False,4,Average
R000286,P0010,2026-01-20,Tuesday,False,2026-01-20 22:05,2026-01-21 03:49,21,2,88.1,5.73,22.1,3.82,0.95,True,False,6,Average
R000287,P0010,2026-01-21,Wednesday,False,2026-01-21 22:23,2026-01-22 05:06,6,1,92.9,6.72,22.4,5.1,1.73,True,False,6,Average
R000288,P0010,2026-01-22,Thursday,False,2026-01-22 21:46,2026-01-23 04:10,24,1,90.3,6.4,21.77,4.17,0.97,True,False,5,Average
R000289,P0010,2026-01-23,Friday,False,2026-01-23 21:37,2026-01-24 03:44,16,0,90.6,6.12,21.63,3.73,0.67,True,False,6,Average
R000290,P0010,2026-01-24,Saturday,True,2026-01-24 22:18,2026-01-25 03:49,21,0,87.2,5.52,22.31,3.82,1.05,True,False,5,Average
R000291,P0010,2026-01-25,Sunday,True,2026-01-25 00:17,2026-01-25 06:03,36,1,89.9,5.77,0.3,6.05,3.17,False,False,5,Average
R000292,P0010,2026-01-26,Monday,False,2026-01-26 22:08,2026-01-27 04:17,22,2,87.4,6.15,22.14,4.28,1.2,True,False,5,Average
R000293,P0010,2026-01-27,Tuesday,False,2026-01-27 22:27,2026-01-28 04:45,26,1,87.0,6.3,22.46,4.75,1.6,True,False,5,Average
R000294,P0010,2026-01-28,Wednesday,False,2026-01-28 21:55,2026-01-29 03:39,17,3,83.5,5.73,21.92,3.65,0.78,True,False,5,Average
R000295,P0010,2026-01-29,Thursday,False,2026-01-29 22:04,2026-01-30 04:32,21,3,89.9,6.47,22.08,4.53,1.3,True,False,5,Average
R000296,P0010,2026-01-30,Friday,False,2026-01-30 22:02,2026-01-31 03:18,15,1,85.8,5.27,22.05,3.3,0.67,True,False,5,Average
R000297,P0010,2026-01-31,Saturday,True,2026-01-31 22:56,2026-02-01 05:01,18,2,84.6,6.08,22.95,5.02,1.97,True,False,7,Good
R000298,P0010,2026-02-01,Sunday,True,2026-02-01 23:09,2026-02-02 04:32,4,1,86.6,5.38,23.16,4.53,1.83,True,False,6,Average
R000299,P0010,2026-02-02,Monday,False,2026-02-02 22:04,2026-02-03 04:35,18,3,83.3,6.52,22.08,4.58,1.32,True,False,6,Average
R000300,P0010,2026-02-03,Tuesday,False,2026-02-03 22:01,2026-02-04 03:55,27,3,83.9,5.9,22.03,3.92,0.97,True,False,7,Good
R000301,P0011,2026-01-05,Monday,False,2026-01-05 22:29,2026-01-06 05:50,18,0,92.8,7.35,22.5,5.83,2.15,True,False,8,Good
R000302,P0011,2026-01-06,Tuesday,False,2026-01-06 21:37,2026-01-07 04:54,21,1,89.5,7.28,21.63,4.9,1.25,True,False,8,Good
R000303,P0011,2026-01-07,Wednesday,False,2026-01-07 23:18,2026-01-08 06:34,25,2,89.9,7.27,23.31,6.57,2.93,True,False,7,Good
R000304,P0011,2026-01-08,Thursday,False,2026-01-08 23:50,2026-01-09 06:36,9,0,93.8,6.77,23.85,6.6,3.22,True,False,6,Average
R000305,P0011,2026-01-09,Friday,False,2026-01-09 00:40,2026-01-09 07:37,4,1,91.8,6.95,0.68,7.62,4.13,False,False,8,Good
R000306,P0011,2026-01-10,Saturday,True,2026-01-10 23:21,2026-01-11 06:19,6,1,89.7,6.97,23.35,6.32,2.83,True,False,8,Good
R000307,P0011,2026-01-11,Sunday,True,2026-01-11 01:06,2026-01-11 08:04,18,2,87.5,6.97,1.11,8.07,4.58,False,False,7,Good
R000308,P0011,2026-01-12,Monday,False,2026-01-12 23:39,2026-01-13 07:01,21,1,91.2,7.37,23.65,7.02,3.33,True,False,8,Good
R000309,P0011,2026-01-13,Tuesday,False,2026-01-13 01:01,2026-01-13 07:37,10,0,94.7,6.6,1.03,7.62,4.32,False,False,7,Good
R000310,P0011,2026-01-14,Wednesday,False,2026-01-14 00:24,2026-01-14 07:25,15,0,91.3,7.02,0.4,7.42,3.9,False,False,8,Good
R000311,P0011,2026-01-15,Thursday,False,2026-01-15 00:35,2026-01-15 07:39,13,1,96.3,7.07,0.59,7.65,4.12,False,False,8,Good
R000312,P0011,2026-01-16,Friday,False,2026-01-16 23:09,2026-01-17 07:00,19,1,92.4,7.85,23.16,7.0,3.07,True,False,7,Good
R000313,P0011,2026-01-17,Saturday,True,2026-01-17 00:06,2026-01-17 07:10,28,1,96.1,7.07,0.1,7.17,3.63,False,False,9,Good
R000314,P0011,2026-01-18,Sunday,True,2026-01-18 02:20,2026-01-18 09:02,17,2,84.7,6.7,2.35,9.03,5.68,False,False,6,Average
R000315,P0011,2026-01-19,Monday,False,2026-01-19 00:09,2026-01-19 07:05,17,0,91.8,6.93,0.16,7.08,3.62,False,False,6,Average
R000316,P0011,2026-01-20,Tuesday,False,2026-01-20 22:15,2026-01-21 04:51,4,1,88.1,6.6,22.26,4.85,1.55,True,False,7,Good
R000317,P0011,2026-01-21,Wednesday,False,2026-01-21 23:21,2026-01-22 06:47,8,1,95.3,7.43,23.36,6.78,3.07,True,False,6,Average
R000318,P0011,2026-01-22,Thursday,False,2026-01-22 22:43,2026-01-23 06:24,9,3,92.3,7.68,22.72,6.4,2.55,True,False,6,Average
R000319,P0011,2026-01-23,Friday,False,2026-01-23 22:54,2026-01-24 05:53,9,0,93.5,6.98,22.91,5.88,2.38,True,False,7,Good
R000320,P0011,2026-01-24,Saturday,True,2026-01-24 02:31,2026-01-24 09:40,12,1,96.7,7.15,2.53,9.67,6.08,False,False,8,Good
R000321,P0011,2026-01-25,Sunday,True,2026-01-25 23:49,2026-01-26 06:33,10,0,96.1,6.73,23.82,6.55,3.18,True,False,6,Average
R000322,P0011,2026-01-26,Monday,False,2026-01-26 00:18,2026-01-26 07:07,12,0,95.2,6.82,0.31,7.12,3.7,False,False,5,Average
R000323,P0011,2026-01-27,Tuesday,False,2026-01-27 23:02,2026-01-28 06:20,17,2,90.0,7.3,23.04,6.33,2.68,True,False,8,Good
R000324,P0011,2026-01-28,Wednesday,False,2026-01-28 00:16,2026-01-28 07:08,7,0,97.8,6.87,0.28,7.13,3.7,False,False,9,Good
R000325,P0011,2026-01-29,Thursday,False,2026-01-29 23:25,2026-01-30 07:02,18,1,91.2,7.62,23.42,7.03,3.22,True,False,7,Good
R000326,P0011,2026-01-30,Friday,False,2026-01-30 00:18,2026-01-30 06:40,14,1,79.8,6.37,0.32,6.67,3.48,False,False,5,Average
R000327,P0011,2026-01-31,Saturday,True,2026-01-31 23:47,2026-02-01 05:55,12,1,87.7,6.13,23.79,5.92,2.85,True,False,4,Average
R000328,P0011,2026-02-01,Sunday,True,2026-02-01 23:23,2026-02-02 06:36,16,0,96.9,7.22,23.39,6.6,2.98,True,False,8,Good
R000329,P0011,2026-02-02,Monday,False,2026-02-02 22:19,2026-02-03 05:18,3,0,94.1,6.98,22.32,5.3,1.8,True,False,7,Good
R000330,P0011,2026-02-03,Tuesday,False,2026-02-03 23:56,2026-02-04 07:33,20,1,88.7,7.62,23.95,7.55,3.73,True,False,8,Good
R000331,P0012,2026-01-05,Monday,False,2026-01-05 22:23,2026-01-06 06:35,11,0,97.0,8.2,22.39,6.58,2.48,True,False,7,Good
R000332,P0012,2026-01-06,Tuesday,False,2026-01-06 23:01,2026-01-07 07:07,25,2,88.6,8.1,23.03,7.12,3.07,True,False,5,Average
R000333,P0012,2026-01-07,Wednesday,False,2026-01-07 22:49,2026-01-08 06:53,10,0,91.9,8.07,22.83,6.88,2.85,True,False,9,Good
R000334,P0012,2026-01-08,Thursday,False,2026-01-08 22:40,2026-01-09 07:24,17,0,95.9,8.73,22.68,7.4,3.03,True,False,7,Good
R000335,P0012,2026-01-09,Friday,False,2026-01-09 22:36,2026-01-10 06:31,19,1,84.5,7.92,22.6,6.52,2.55,True,False,5,Average
R000336,P0012,2026-01-10,Saturday,True,2026-01-10 23:56,2026-01-11 06:23,18,0,94.5,6.45,23.95,6.38,3.15,True,False,5,Average
R000337,P0012,2026-01-11,Sunday,True,2026-01-11 23:50,2026-01-12 07:15,27,1,91.0,7.42,23.84,7.25,3.53,True,False,6,Average
R000338,P0012,2026-01-12,Monday,False,2026-01-12 22:32,2026-01-13 06:20,10,1,91.8,7.8,22.54,6.33,2.43,True,False,6,Average
R000339,P0012,2026-01-13,Tuesday,False,2026-01-13 22:40,2026-01-14 04:16,13,0,95.8,5.6,22.67,4.27,1.47,True,False,8,Good
R000340,P0012,2026-01-14,Wednesday,False,2026-01-14 22:31,2026-01-15 06:51,9,1,87.3,8.33,22.52,6.85,2.68,True,False,7,Good
R000341,P0012,2026-01-15,Thursday,False,2026-01-15 22:55,2026-01-16 05:34,24,1,88.4,6.65,22.93,5.57,2.23,True,False,7,Good
R000342,P0012,2026-01-16,Friday,False,2026-01-16 22:28,2026-01-17 06:49,10,1,90.9,8.35,22.47,6.82,2.63,True,False,10,Good
R000343,P0012,2026-01-17,Saturday,True,2026-01-17 23:16,2026-01-18 05:37,13,0,99.2,6.35,23.27,5.62,2.43,True,False,6,Average
R000344,P0012,2026-01-18,Sunday,True,2026-01-18 22:50,2026-01-19 06:28,22,0,89.5,7.63,22.83,6.47,2.65,True,False,5,Average
R000345,P0012,2026-01-19,Monday,False,2026-01-19 23:18,2026-01-20 07:22,11,1,86.6,8.07,23.32,7.37,3.33,True,False,5,Average
R000346,P0012,2026-01-20,Tuesday,False,2026-01-20 23:06,2026-01-21 07:02,6,1,92.1,7.93,23.11,7.03,3.07,True,False,8,Good
R000347,P0012,2026-01-21,Wednesday,False,2026-01-21 23:11,2026-01-22 07:37,15,1,90.6,8.43,23.19,7.62,3.4,True,False,6,Average
R000348,P0012,2026-01-22,Thursday,False,2026-01-22 22:07,2026-01-23 06:12,22,1,89.2,8.08,22.13,6.2,2.15,True,False,7,Good
R000349,P0012,2026-01-23,Friday,False,2026-01-23 22:27,2026-01-24 06:26,22,1,92.5,7.98,22.47,6.43,2.43,True,False,6,Average
R000350,P0012,2026-01-24,Saturday,True,2026-01-24 00:25,2026-01-24 08:23,7,2,90.4,7.97,0.43,8.38,4.4,False,False,7,Good
R000351,P0012,2026-01-25,Sunday,True,2026-01-25 23:18,2026-01-26 07:09,6,1,88.6,7.85,23.31,7.15,3.22,True,False,9,Good
R000352,P0012,2026-01-26,Monday,False,2026-01-26 22:43,2026-01-27 06:51,12,4,85.4,8.13,22.72,6.85,2.78,True,False,7,Good
R000353,P0012,2026-01-27,Tuesday,False,2026-01-27 22:53,2026-01-28 03:08,11,2,83.5,4.25,22.9,3.13,1.0,True,False,6,Average
R000354,P0012,2026-01-28,Wednesday,False,2026-01-28 22:18,2026-01-29 06:36,18,4,85.3,8.3,22.3,6.6,2.45,True,False,6,Average
R000355,P0012,2026-01-29,Thursday,False,2026-01-29 22:48,2026-01-30 06:28,10,1,88.9,7.67,22.82,6.47,2.63,True,False,7,Good
