Record_ID,Person_ID,Physical_Activity_Minutes,Daily_Steps,Exercise_Duration_Minutes,Caffeine_Intake_mg,Screen_Time_Hours,Work_Study_Hours,Stress_Level,Fatigue_Level,Nap_Occurred,Nap_Start_Time,Nap_Duration_Minutes,Is_Disruption_Day
R000324,P0011,47.4,3138,20.3,234.9,6.89,8.24,4,4,True,15:30,92,True
R000325,P0011,62.0,5591,9.1,170.7,6.91,7.95,3,4,False,,0,False
R000326,P0011,63.5,8402,22.8,58.0,4.74,8.54,5,4,False,,0,False
R000327,P0011,82.5,8595,15.1,60.6,2.99,2.58,2,5,False,,0,False
R000328,P0011,53.5,6021,6.2,168.9,4.81,2.6,4,6,False,,0,False
R000329,P0011,60.4,6615,28.5,88.6,4.08,6.75,2,4,False,,0,False
R000330,P0011,81.7,8890,15.5,96.1,5.54,8.63,4,4,False,,0,False
R000331,P0012,29.1,2331,9.2,193.3,8.34,4.58,3,7,False,,0,False
R000332,P0012,5.8,484,11.1,288.2,6.98,4.67,7,4,False,,0,False
R000333,P0012,43.5,5636,15.9,194.5,7.53,7.22,4,4,False,,0,False
R000334,P0012,77.7,7471,16.2,316.0,6.26,3.71,5,3,True,15:26,59,False
R000335,P0012,0.0,22,8.1,238.6,6.86,3.53,5,5,False,,0,False
R000336,P0012,51.2,5542,6.9,229.8,7.82,2.49,4,5,False,,0,False
R000337,P0012,17.0,1538,2.9,323.7,7.04,1.89,6,7,False,,0,False
R000338,P0012,35.0,5341,9.6,201.0,9.74,4.34,5,5,False,,0,False
R000339,P0012,57.9,6909,6.0,157.4,7.01,5.93,3,3,False,,0,True
R000340,P0012,52.3,7873,20.3,246.8,7.67,5.04,5,5,False,,0,False
R000341,P0012,42.1,6711,13.6,170.9,7.04,5.36,3,3,False,,0,True
R000342,P0012,60.3,5195,11.3,256.8,7.57,4.2,4,4,False,,0,False
R000343,P0012,51.0,4303,12.9,226.2,8.46,1.96,5,6,False,,0,False
R000344,P0012,23.5,3291,6.8,288.8,7.55,2.71,8,8,True,16:45,15,False
R000345,P0012,3.1,0,0.0,445.4,8.84,6.28,4,6,True,16:02,15,True
R000346,P0012,0.0,0,0.0,165.5,6.81,5.11,3,3,True,13:08,100,False
R000347,P0012,2.3,1065,13.7,239.2,7.98,5.73,6,4,True,17:43,30,True
R000348,P0012,18.9,980,0.2,249.4,7.55,5.09,2,2,False,,0,False
R000349,P0012,28.0,2453,12.3,266.5,9.13,4.92,7,5,True,14:26,10,False
R000350,P0012,77.2,10047,26.9,231.1,9.94,1.12,6,6,True,15:58,40,False
R000351,P0012,39.1,3400,14.3,192.1,7.43,1.11,3,3,False,,0,False
R000352,P0012,46.6,4415,23.6,214.8,8.55,5.83,4,4,True,16:17,49,False
R000353,P0012,64.9,8852,34.8,209.7,5.41,5.27,5,7,True,15:51,53,True
R000354,P0012,43.3,3903,7.7,600.0,8.68,4.38,6,10,True,15:31,67,True
R000355,P0012,11.0,1187,3.6,204.7,6.86,5.96,2,5,False,,0,False
R000356,P0012,38.9,4467,22.4,200.1,8.87,5.9,4,6,False,,0,False
R000357,P0012,9.9,1364,8.2,228.7,6.07,1.64,6,5,True,17:38,73,True
R000358,P0012,33.6,3078,21.1,226.4,7.24,2.8,4,3,False,,0,False
R000359,P0012,2.2,0,3.5,189.4,8.08,7.48,4,6,False,,0,False
R000360,P0012,28.7,2924,2.0,229.2,7.71,5.63,4,3,False,,0,False
R000361,P0013,109.9,13611,21.1,105.0,2.69,4.81,6,5,True,15:35,44,False
R000362,P0013,94.3,9858,28.1,73.9,5.39,4.88,5,6,False,,0,False
R000363,P0013,74.5,9280,30.5,150.5,4.31,5.88,6,6,False,,0,True
R000364,P0013,62.3,6045,20.9,126.2,2.54,3.68,9,8,True,17:19,58,True
R000365,P0013,23.3,3159,11.0,33.0,2.4,5.64,6,5,False,,0,True
R000366,P0013,113.1,13896,32.2,54.0,5.07,2.05,5,2,False,,0,False
R000367,P0013,51.1,7338,18.9,69.4,4.43,1.93,6,3,True,14:06,52,False
R000368,P0013,69.7,9151,19.0,0.0,4.4,6.27,6,4,True,13:59,27,False
R000369,P0013,78.1,6647,36.3,160.1,3.64,5.88,4,5,True,15:17,21,False
R000370,P0013,80.6,9715,38.6,120.4,4.52,6.0,6,5,False,,0,False
R000371,P0013,49.3,5787,20.0,127.8,5.55,5.79,5,4,False,,0,False
R000372,P0013,56.5,6679,13.9,147.2,3.9,4.96,5,5,False,,0,False
R000373,P0013,56.5,6563,12.3,28.9,4.01,2.38,4,5,True,14:56,47,False
R000374,P0013,92.4,10347,35.4,92.2,6.42,2.17,6,5,True,17:37,106,True
R000375,P0013,18.6,1755,4.0,49.4,1.54,5.7,4,5,True,16:34,45,True
R000376,P0013,80.7,6170,43.3,93.0,2.95,5.69,7,4,False,,0,False
R000377,P0013,69.8,8105,34.5,139.6,1.38,4.9,5,5,True,16:04,10,False
R000378,P0013,85.8,9348,21.4,49.6,3.44,4.75,7,6,False,,0,True
R000379,P0013,80.8,8149,13.2,48.5,4.31,5.72,7,2,False,,0,False
R000380,P0013,73.2,6802,35.9,99.6,3.82,1.73,5,4,False,,0,False
R000381,P0013,54.9,5367,9.5,146.0,4.35,1.24,6,4,False,,0,False
R000382,P0013,62.4,7691,3.3,63.5,3.35,5.52,5,3,False,,0,True
R000383,P0013,38.4,3485,12.0,82.5,3.17,4.5,8,8,False,,0,False
R000384,P0013,43.0,6273,8.0,101.9,2.11,6.7,6,5,False,,0,False
R000385,P0013,70.2,7194,33.9,80.5,3.81,3.91,7,4,True,13:13,25,False
R000386,P0013,60.8,4839,27.0,34.0,5.47,6.13,6,3,True,13:33,84,False
R000387,P0013,90.7,10493,12.5,42.8,3.58,1.75,6,7,False,,0,True
R000388,P0013,80.8,10165,26.0,113.7,3.03,0.8,4,6,False,,0,False
R000389,P0013,74.0,6104,26.3,37.3,4.0,7.53,6,6,False,,0,False
R000390,P0013,69.1,6769,30.3,28.4,2.61,5.47,5,4,True,14:49,43,False
R000391,P0014,103.2,9973,27.1,57.7,3.98,8.53,7,4,False,,0,False
R000392,P0014,87.3,10888,21.8,10.7,5.65,6.7,5,6,False,,0,False
R000393,P0014,69.4,7595,31.2,0.0,5.25,7.72,6,5,False,,0,False
R000394,P0014,112.4,11895,23.2,9.4,5.38,9.32,7,4,True,20:19,86,False
R000395,P0014,70.5,7591,13.9,32.5,4.5,8.02,4,3,False,,0,False
R000396,P0014,103.4,12349,48.6,155.8,5.78,2.4,6,6,False,,0,False
R000397,P0014,94.4,9629,31.9,25.7,6.43,2.76,5,3,False,,0,False
R000398,P0014,95.8,10231,18.7,24.4,4.4,8.36,6,4,True,20:41,70,False
R000399,P0014,74.0,7525,10.5,50.8,5.22,9.8,6,5,True,21:55,51,False
R000400,P0014,77.1,6307,33.6,105.4,3.95,10.91,6,3,False,,0,False
R000401,P0014,66.1,6441,14.8,40.1,5.32,9.02,6,6,False,,0,False
R000402,P0014,123.1,10940,48.9,58.2,3.66,7.79,4,3,False,,0,False
R000403,P0014,84.5,12050,33.1,92.2,6.44,4.85,5,4,False,,0,False
R000404,P0014,82.4,9890,32.1,51.3,2.81,4.42,4,4,True,20:06,70,False
R000405,P0014,94.9,12646,42.9,15.3,6.75,8.7,7,5,False,,0,False
R000406,P0014,76.8,8133,26.5,32.0,4.67,9.94,6,5,False,,0,False
R000407,P0014,81.1,9312,15.9,36.9,2.91,7.85,8,5,True,21:50,69,True
R000408,P0014,95.8,9683,23.9,199.7,3.37,9.53,4,5,True,19:07,28,True
R000409,P0014,77.5,7486,22.7,100.0,4.41,11.26,5,3,False,,0,False
R000410,P0014,83.4,10085,29.1,61.4,5.26,3.06,5,5,True,19:56,53,False
R000411,P0014,103.1,8867,40.0,17.1,4.07,3.8,3,3,False,,0,False
R000412,P0014,79.9,6079,16.2,4.0,3.54,8.79,6,6,False,,0,False
R000413,P0014,80.0,7443,22.7,40.6,4.91,9.96,5,7,True,19:14,37,False
R000414,P0014,59.3,5802,24.4,2.6,3.35,7.85,3,2,True,19:13,62,False
R000415,P0014,85.9,8536,35.9,39.7,4.33,7.13,5,4,True,20:23,36,True
R000416,P0014,121.4,14078,42.7,93.4,5.34,8.22,7,7,False,,0,False
R000417,P0014,69.7,8195,20.9,59.8,5.57,3.58,5,6,False,,0,False
R000418,P0014,74.2,7246,26.3,93.3,7.41,4.53,4,5,False,,0,False
R000419,P0014,93.3,10985,37.7,81.7,3.52,8.88,5,3,False,,0,False
R000420,P0014,115.3,13408,16.9,25.3,3.67,6.58,6,6,False,,0,False
R000421,P0015,25.7,2493,9.1,256.9,10.84,8.67,4,3,False,,0,True
R000422,P0015,24.4,3057,1.8,148.4,6.2,6.62,4,5,False,,0,True
R000423,P0015,42.2,4463,7.4,169.3,7.82,7.44,6,7,True,17:46,60,False
R000424,P0015,8.9,1423,0.0,134.8,7.83,7.03,5,6,False,,0,False
R000425,P0015,56.2,6487,14.3,173.5,8.65,7.3,7,5,False,,0,False
R000426,P0015,4.3,450,13.5,163.1,6.71,1.93,5,7,False,,0,True
R000427,P0015,20.6,2526,6.9,127.5,8.23,3.74,5,5,False,,0,False
R000428,P0015,30.8,4632,7.7,156.6,6.52,5.46,5,5,False,,0,False
R000429,P0015,0.0,482,0.0,141.9,6.75,6.77,6,4,False,,0,False
R000430,P0015,23.8,2912,9.3,186.0,6.12,5.9,6,5,False,,0,True
R000431,P0015,26.1,3377,5.5,187.9,8.3,7.35,7,7,False,,0,False
R000432,P0015,6.3,1221,0.5,146.7,6.32,6.28,5,7,False,,0,False
R000433,P0015,24.0,3702,6.7,146.5,8.11,2.59,6,5,False,,0,False
R000434,P0015,24.2,1899,14.1,122.3,7.25,1.05,4,5,False,,0,False
R000435,P0015,48.1,4954,21.0,142.5,6.32,7.32,5,6,True,17:51,30,True
R000436,P0015,0.0,0,0.0,119.5,7.33,8.76,5,5,False,,0,False
R000437,P0015,14.7,478,12.9,198.2,7.3,6.06,4,3,False,,0,False
R000438,P0015,53.6,5825,20.2,134.6,6.8,7.6,3,5,False,,0,False
R000439,P0015,21.0,2024,0.0,95.0,6.95,6.23,5,3,False,,0,False
R000440,P0015,0.0,271,0.0,117.6,7.89,1.72,7,3,False,,0,False
R000441,P0015,27.1,2380,5.0,178.9,5.63,2.55,5,4,True,15:50,16,True
R000442,P0015,52.6,4284,9.7,125.9,8.19,6.3,5,4,False,,0,False
R000443,P0015,42.0,3877,15.8,102.5,6.61,8.37,4,3,True,16:44,27,False
R000444,P0015,31.3,3118,15.5,234.6,5.89,8.58,4,6,False,,0,False
R000445,P0015,41.9,3767,11.5,217.6,6.7,8.03,6,5,False,,0,False
R000446,P0015,13.0,2495,7.0,187.2,8.0,6.56,5,4,True,15:08,14,False
R000447,P0015,21.5,2085,5.1,106.5,6.74,3.08,4,3,True,14:58,55,False
R000448,P0015,12.8,1364,0.0,94.2,6.66,2.21,6,5,False,,0,True
R000449,P0015,48.8,5256,18.7,205.7,9.45,5.6,7,7,True,13:27,22,True
R000450,P0015,33.9,1366,2.7,129.7,3.98,6.22,3,4,False,,0,False
R000451,P0016,46.4,4538,22.8,81.4,6.55,1.08,5,5,False,,0,False
R000452,P0016,26.3,2781,0.0,123.9,5.95,2.95,4,6,False,,0,False
R000453,P0016,44.1,4802,2.3,194.1,7.93,4.73,6,8,False,,0,False
R000454,P0016,53.8,7460,11.5,130.0,8.82,1.3,6,6,False,,0,False
R000455,P0016,46.1,5010,9.6,71.2,6.35,4.12,8,4,False,,0,False
R000456,P0016,33.5,3217,13.1,193.1,7.85,1.03,5,5,False,,0,False
R000457,P0016,88.2,7571,27.8,109.4,8.46,0.95,3,6,False,,0,False
R000458,P0016,29.5,2733,9.2,148.3,6.74,2.88,4,2,False,,0,False
R000459,P0016,42.3,4100,9.5,112.9,7.52,3.16,4,5,True,14:30,36,False
R000460,P0016,9.0,0,0.0,114.1,7.44,1.63,5,5,True,17:05,30,True
R000461,P0016,62.3,6751,31.8,191.6,6.62,4.0,3,4,True,13:37,44,False
R000462,P0016,35.5,4181,6.0,137.4,8.77,2.92,4,4,False,,0,False
R000463,P0016,47.6,4640,3.5,109.8,7.05,2.44,6,6,False,,0,True
R000464,P0016,35.4,3624,6.6,165.1,7.35,0.09,2,4,False,,0,False
R000465,P0016,14.4,2646,0.0,91.4,8.04,2.65,4,6,True,15:24,41,True
R000466,P0016,34.5,1386,4.2,138.6,6.89,1.5,5,3,False,,0,False
R000467,P0016,51.6,4739,16.1,127.6,7.03,3.82,3,4,False,,0,False
R000468,P0016,36.1,6274,14.4,123.6,5.57,2.41,3,4,True,14:51,30,True
R000469,P0016,35.6,5724,16.9,137.5,6.23,4.25,5,7,False,,0,False
R000470,P0016,37.4,4303,15.5,164.3,7.37,1.4,4,6,False,,0,False
R000471,P0016,38.1,4554,7.4,83.2,8.31,2.28,6,5,False,,0,False
R000472,P0016,42.0,3416,7.3,156.0,7.39,2.86,4,3,True,16:58,57,False
R000473,P0016,7.5,0,4.2,163.0,6.73,1.91,4,3,False,,0,False
R000474,P0016,27.2,2677,19.0,153.5,7.52,6.13,4,5,False,,0,False
R000475,P0016,37.5,3224,6.5,298.6,7.5,5.05,3,4,False,,0,True
R000476,P0016,38.5,5095,7.7,318.0,7.89,2.86,6,4,False,,0,True
R000477,P0016,62.1,7589,21.7,49.7,6.29,1.15,3,5,False,,0,False
R000478,P0016,27.6,3500,6.3,130.8,6.65,1.07,5,6,False,,0,False
R000479,P0016,29.6,2485,14.6,157.0,7.16,3.32,5,4,True,16:49,35,False
R000480,P0016,24.6,3964,15.9,55.2,6.91,3.4,4,5,False,,0,False
R000481,P0017,8.4,899,0.0,268.0,8.17,8.11,8,6,False,,0,True
R000482,P0017,63.1,4756,9.9,252.4,8.39,10.11,7,8,False,,0,False
R000483,P0017,86.9,7020,20.7,236.0,6.15,9.17,8,5,False,,0,False
R000484,P0017,42.3,7617,16.8,309.7,6.89,7.73,8,6,False,,0,False
R000485,P0017,89.9,8998,33.8,268.1,6.16,7.23,6,4,False,,0,False
R000486,P0017,48.8,4303,27.1,345.2,7.46,2.52,7,3,False,,0,False
R000487,P0017,49.7,5131,20.2,316.0,5.14,1.51,6,5,False,,0,False
R000488,P0017,66.5,8669,27.6,307.2,8.18,6.73,8,5,False,,0,False
R000489,P0017,53.1,3868,10.2,298.3,7.12,9.71,6,6,False,,0,False
R000490,P0017,47.1,4435,13.8,299.0,5.0,7.9,8,5,False,,0,False
R000491,P0017,29.3,3521,10.9,311.0,7.55,7.2,9,6,False,,0,False
R000492,P0017,70.8,9909,24.7,374.6,8.5,9.41,6,5,False,,0,False
R000493,P0017,36.7,4943,0.2,254.0,7.75,3.13,6,3,False,,0,False
R000494,P0017,43.7,4528,17.9,228.6,7.42,3.04,8,4,False,,0,False
R000495,P0017,53.4,5169,18.9,320.7,7.86,7.06,7,5,False,,0,False
R000496,P0017,87.0,11042,24.3,281.4,7.61,9.37,4,4,False,,0,False
R000497,P0017,88.1,9835,23.0,295.7,8.55,9.33,5,5,False,,0,False
R000498,P0017,40.0,3101,12.6,271.6,7.51,7.86,8,7,False,,0,False
R000499,P0017,40.8,5382,10.8,295.8,6.84,8.72,6,6,False,,0,False
R000500,P0017,49.2,3632,6.9,331.1,7.1,2.79,7,5,False,,0,False
R000501,P0017,87.8,11840,41.1,263.2,8.52,2.07,10,7,True,17:30,39,True
R000502,P0017,82.2,9865,17.7,232.4,7.67,6.53,7,7,False,,0,False
R000503,P0017,63.3,8720,8.5,273.5,8.44,8.89,6,5,True,16:17,55,True
R000504,P0017,54.1,6041,17.1,259.1,4.63,9.21,8,8,False,,0,False
R000505,P0017,44.7,3726,10.1,287.0,5.18,8.24,6,5,False,,0,False
R000506,P0017,44.7,4492,17.8,370.9,6.77,5.58,7,4,True,15:43,44,False
R000507,P0017,62.0,6021,29.9,267.7,6.36,4.02,8,5,False,,0,True
R000508,P0017,57.9,6875,10.6,365.6,6.61,2.46,8,5,False,,0,False
R000509,P0017,58.4,7350,17.1,273.7,7.14,5.97,8,7,False,,0,False
R000510,P0017,66.8,6378,35.4,273.9,8.29,8.29,8,7,False,,0,False
R000511,P0018,0.0,93,0.0,111.5,1.94,7.16,5,4,False,,0,False
R000512,P0018,36.4,3672,13.5,137.7,2.3,6.56,9,7,False,,0,True
R000513,P0018,0.1,1006,0.0,215.3,2.68,7.67,7,8,False,,0,False
R000514,P0018,9.6,3095,5.1,86.8,2.73,7.63,7,6,False,,0,False
R000515,P0018,31.2,4878,8.1,195.1,3.73,7.19,10,5,False,,0,True
R000516,P0018,12.6,1392,0.0,96.0,4.71,4.47,6,4,True,16:53,55,False
R000517,P0018,11.9,2374,0.0,135.2,2.16,2.22,7,7,False,,0,False
R000518,P0018,20.5,3589,8.6,161.1,2.21,5.37,6,4,False,,0,False
R000519,P0018,26.7,2060,4.2,74.5,3.67,7.26,5,5,False,,0,False
R000520,P0018,21.0,4646,0.0,153.5,4.49,7.29,4,5,False,,0,False
R000521,P0018,30.2,4851,3.4,121.0,3.1,8.08,6,6,True,15:38,10,False
R000522,P0018,9.2,2619,8.2,175.4,2.74,7.29,6,4,False,,0,False
R000523,P0018,0.0,821,0.3,132.3,2.39,1.7,5,4,False,,0,False
R000524,P0018,20.0,3795,0.0,164.0,3.28,2.65,6,5,False,,0,False
R000525,P0018,0.0,1253,0.0,118.3,3.23,7.3,5,5,False,,0,False
R000526,P0018,23.4,2017,11.9,215.5,2.96,7.93,7,5,False,,0,False
R000527,P0018,22.0,3975,4.0,134.0,2.97,7.24,7,5,True,14:23,11,False
R000528,P0018,0.0,1478,0.9,172.3,3.33,9.0,6,7,False,,0,False
R000529,P0018,42.1,6363,15.1,159.6,3.13,8.57,6,8,False,,0,False
R000530,P0018,24.0,1095,0.0,163.6,3.79,3.56,6,6,False,,0,False
R000531,P0018,0.0,0,4.1,159.1,3.12,4.81,6,6,False,,0,False
R000532,P0018,0.0,0,0.4,135.0,2.44,7.55,7,7,False,,0,False
R000533,P0018,0.0,115,0.0,138.5,3.44,7.37,4,5,False,,0,False
R000534,P0018,13.0,647,0.0,88.2,4.95,6.48,5,3,False,,0,False
R000535,P0018,35.4,3556,11.7,134.8,3.85,7.94,6,5,True,13:11,10,False
R000536,P0018,0.0,0,0.0,106.3,4.08,6.28,9,7,False,,0,False
R000537,P0018,6.9,0,3.3,153.7,0.99,3.22,7,6,False,,0,False
R000538,P0018,2.9,0,3.6,143.0,3.71,1.96,5,3,False,,0,True
R000539,P0018,0.0,0,1.0,227.0,2.6,7.17,7,8,False,,0,False
R000540,P0018,14.8,1745,6.9,211.1,4.15,7.45,8,5,False,,0,True
R000541,P0019,94.8,11355,14.9,0.0,5.23,8.19,7,3,False,,0,False
R000542,P0019,97.3,11068,19.3,0.0,4.32,8.1,7,5,False,,0,False
R000543,P0019,64.7,5428,12.3,74.0,4.52,8.98,7,7,False,,0,False
R000544,P0019,65.8,6015,24.4,0.0,5.96,8.88,5,6,False,,0,False
R000545,P0019,127.9,15798,19.8,6.7,4.69,8.13,8,4,False,,0,False
R000546,P0019,100.7,11438,18.3,62.3,4.16,2.23,6,3,True,15:48,68,False
R000547,P0019,75.6,8608,23.1,0.0,4.33,2.26,5,5,True,17:16,38,False
R000548,P0019,70.5,7966,10.9,0.0,4.7,8.25,4,5,False,,0,False
R000549,P0019,50.4,6065,21.5,0.0,5.33,9.36,4,4,False,,0,False
R000550,P0019,88.0,8919,18.8,32.0,5.17,10.92,5,5,True,14:31,56,False
R000551,P0019,99.6,12394,39.8,67.5,3.02,8.56,7,4,False,,0,False
R000552,P0019,94.8,10649,19.4,31.9,5.54,8.3,7,4,False,,0,False
R000553,P0019,91.7,9848,27.4,0.0,3.61,2.92,7,8,True,16:56,64,False
R000554,P0019,82.0,9103,18.8,0.0,3.26,1.4,5,3,False,,0,False
R000555,P0019,79.3,7302,31.4,0.0,3.13,8.55,4,2,False,,0,False
R000556,P0019,103.2,12245,37.3,0.0,5.39,8.71,5,4,True,17:04,50,False
R000557,P0019,78.1,9113,31.4,0.0,1.9,8.13,4,3,False,,0,False
R000558,P0019,109.3,13752,26.0,28.9,4.82,9.04,5,5,False,,0,False
R000559,P0019,61.8,7044,24.2,47.4,3.14,8.07,7,4,False,,0,False
R000560,P0019,88.0,11050,21.8,32.9,3.83,4.15,5,7,False,,0,False
R000561,P0019,66.4,7449,5.0,52.6,5.66,2.12,7,6,False,,0,False
R000562,P0019,87.9,10187,32.5,19.3,5.04,8.93,6,4,False,,0,False
R000563,P0019,74.1,9387,7.8,0.0,3.7,7.6,6,4,False,,0,False
R000564,P0019,68.0,7308,36.9,0.0,4.79,10.08,4,5,False,,0,False
R000565,P0019,15.0,604,0.0,0.0,4.46,7.67,5,5,True,16:02,49,True
R000566,P0019,82.4,10000,9.7,0.0,4.18,8.34,7,3,False,,0,False
R000567,P0019,105.8,12018,44.9,0.0,1.73,3.04,7,3,False,,0,False
R000568,P0019,74.2,8080,30.4,34.6,3.17,3.22,6,4,False,,0,False
R000569,P0019,96.2,9222,15.1,36.2,6.37,9.29,5,4,False,,0,True
R000570,P0019,81.6,8918,28.8,47.1,3.34,9.26,8,8,False,,0,False
R000571,P0020,30.5,1764,10.5,291.3,3.59,6.51,5,6,False,,0,False
R000572,P0020,14.0,1367,2.9,274.2,3.82,8.57,5,6,False,,0,False
R000573,P0020,19.7,2667,6.8,330.1,4.99,8.6,6,4,False,,0,False
R000574,P0020,18.0,596,4.5,270.2,2.74,5.12,7,5,True,13:35,25,False
R000575,P0020,11.4,2085,1.7,230.8,3.73,7.41,6,5,False,,0,True
R000576,P0020,34.9,4900,18.6,234.6,4.66,3.01,7,7,False,,0,False
R000577,P0020,43.0,4281,16.1,251.5,3.48,3.93,6,7,False,,0,False
R000578,P0020,43.4,5078,18.5,309.7,4.74,7.24,6,7,False,,0,False
R000579,P0020,5.5,0,3.7,295.5,2.22,6.43,7,3,True,14:43,14,False
R000580,P0020,14.7,1761,15.9,226.5,3.06,7.69,7,7,True,13:06,32,False
R000581,P0020,29.6,3606,13.5,253.0,2.99,7.93,8,6,True,13:14,10,False
R000582,P0020,20.1,3494,17.5,291.3,3.8,7.35,7,8,False,,0,False
R000583,P0020,47.5,4610,24.7,309.7,3.09,2.47,8,6,False,,0,False
R000584,P0020,72.2,8885,25.4,242.2,3.76,2.82,5,4,False,,0,False
R000585,P0020,52.1,3582,3.6,283.7,2.87,7.78,7,6,False,,0,False
R000586,P0020,19.4,4131,6.6,284.2,4.25,6.7,6,6,False,,0,False
R000587,P0020,14.6,2073,8.5,293.7,4.61,6.87,7,6,False,,0,False
R000588,P0020,0.0,0,2.0,293.9,5.13,6.86,7,6,False,,0,False
R000589,P0020,27.9,2059,8.5,249.3,3.81,7.14,6,6,False,,0,False
R000590,P0020,60.5,8442,22.3,344.4,3.48,2.83,8,4,True,14:08,88,False
R000591,P0020,27.6,2283,8.1,247.3,5.25,2.22,7,5,False,,0,False
R000592,P0020,8.3,939,0.0,319.4,2.8,7.8,5,5,False,,0,False
R000593,P0020,39.6,3002,11.8,326.5,2.93,7.64,6,5,False,,0,False
R000594,P0020,18.4,1120,6.6,216.3,1.61,8.1,7,5,False,,0,False
R000595,P0020,25.8,3013,10.3,389.3,3.37,9.34,6,5,False,,0,True
R000596,P0020,27.6,2930,3.1,340.1,4.27,8.62,8,6,False,,0,False
R000597,P0020,74.7,7612,30.8,347.3,4.88,0.0,8,5,False,,0,False
R000598,P0020,28.5,2296,8.5,365.5,4.05,1.81,5,6,False,,0,False
R000599,P0020,37.1,3661,7.4,252.9,5.06,8.25,8,4,False,,0,False
R000600,P0020,52.3,6067,10.2,174.5,3.52,5.01,7,7,True,14:17,10,True
R000601,P0021,0.0,0,2.2,30.7,1.33,5.06,6,4,True,14:24,44,False
R000602,P0021,0.0,874,1.5,56.6,3.22,6.63,7,6,False,,0,True
R000603,P0021,15.1,866,1.1,67.1,2.22,3.56,6,6,False,,0,False
R000604,P0021,0.0,814,8.9,79.0,1.89,5.67,8,8,False,,0,False
R000605,P0021,15.9,1641,12.9,75.5,2.27,6.67,6,5,True,17:01,42,False
R000606,P0021,0.0,1599,12.2,62.7,3.42,3.16,9,6,False,,0,False
R000607,P0021,40.9,5380,6.6,0.0,1.81,2.16,5,6,True,13:29,69,False
R000608,P0021,3.0,0,0.0,118.7,3.17,7.03,8,8,True,15:09,10,False
R000609,P0021,35.7,4836,15.1,0.0,1.86,5.94,7,5,False,,0,False
R000610,P0021,6.9,1533,0.0,0.0,3.02,4.35,8,4,True,17:20,25,False
R000611,P0021,0.0,0,3.9,76.5,1.32,5.44,7,5,False,,0,False
R000612,P0021,0.0,0,2.3,142.6,4.16,5.42,5,5,False,,0,True
R000613,P0021,39.6,3631,10.6,0.0,1.7,1.06,7,5,True,15:31,44,False
R000614,P0021,11.9,908,0.9,0.0,7.58,2.7,7,5,False,,0,True
R000615,P0021,20.0,1244,0.0,0.0,1.85,5.7,7,6,False,,0,False
R000616,P0021,0.0,0,0.0,61.2,3.36,6.12,7,6,False,,0,False
R000617,P0021,54.7,6191,27.6,62.9,3.19,5.26,7,7,True,15:50,53,False
R000618,P0021,1.7,0,0.0,0.0,1.67,6.28,7,3,True,17:18,95,True
R000619,P0021,25.1,2680,6.5,39.1,1.41,6.15,7,6,False,,0,False
R000620,P0021,1.6,708,0.0,77.0,1.59,0.92,7,6,True,17:33,76,False
R000621,P0021,0.0,0,7.2,255.9,1.76,1.55,9,6,True,15:01,86,True
R000622,P0021,1.1,0,7.2,89.7,2.47,5.12,6,7,False,,0,True
R000623,P0021,0.0,0,0.1,0.0,1.69,5.21,6,4,True,13:33,27,False
R000624,P0021,4.4,1082,8.2,68.5,1.49,6.45,7,2,False,,0,False
R000625,P0021,0.5,0,0.0,0.0,1.91,5.96,8,6,False,,0,False
R000626,P0021,12.5,896,0.0,26.4,4.06,6.25,7,6,False,,0,False
R000627,P0021,1.3,555,0.0,8.0,2.9,2.23,8,6,True,14:06,82,True
R000628,P0021,3.8,15,3.1,155.9,3.19,2.34,7,6,True,15:41,90,False
R000629,P0021,15.8,1167,4.7,16.4,3.47,4.58,7,6,False,,0,False
R000630,P0021,0.0,426,2.5,18.5,2.73,3.23,7,8,False,,0,False
R000631,P0022,66.3,8791,18.0,139.1,6.14,7.0,5,3,False,,0,False
R000632,P0022,10.7,1315,3.0,204.4,7.21,5.98,5,3,True,13:35,13,False
R000633,P0022,47.5,7007,12.6,147.9,7.95,7.46,3,2,False,,0,False
R000634,P0022,39.6,4414,10.6,145.9,7.87,7.58,5,4,False,,0,False
R000635,P0022,14.1,3061,6.4,102.6,5.76,6.3,2,3,False,,0,True
R000636,P0022,35.9,2571,1.7,354.8,9.45,1.57,6,10,False,,0,True
R000637,P0022,14.2,1954,0.0,80.7,8.41,2.6,5,5,False,,0,False
R000638,P0022,49.8,6063,14.1,151.6,5.99,5.35,4,3,False,,0,False
R000639,P0022,34.4,4994,8.8,99.9,7.22,7.75,7,6,False,,0,False
R000640,P0022,11.6,192,3.5,140.6,5.68,7.12,4,6,False,,0,False
R000641,P0022,56.8,7529,7.8,177.5,5.18,6.43,5,3,False,,0,False
R000642,P0022,25.2,2027,10.8,100.6,7.49,4.86,2,3,False,,0,False
R000643,P0022,35.5,4311,16.4,92.3,6.29,4.13,2,5,False,,0,False
R000644,P0022,75.1,8418,22.0,135.2,6.62,2.45,3,3,False,,0,False
R000645,P0022,50.1,6230,17.4,99.9,6.08,6.21,3,4,True,17:59,27,False
R000646,P0022,27.9,3234,0.0,201.8,5.79,7.23,3,4,False,,0,False
R000647,P0022,17.7,1659,1.6,145.4,7.33,6.39,7,7,True,14:25,43,True
R000648,P0022,7.7,391,0.0,129.9,5.22,7.7,5,3,False,,0,True
